Thu, 09 Jun 2022 20:19:05 37580 MainThread base_page.py[line:18] INFO This is info message
Thu, 09 Jun 2022 20:19:35 37596 MainThread base_page.py[line:18] INFO This is info message
2022-07-06 13:33:54,360base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:33:54,360base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:33:55,771base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:33:55,771base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:33:57,197base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:33:57,198base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:33:58,678base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:33:58,680base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:34:00,169base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:34:00,170base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:34:01,630base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:34:01,630base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:34:02,046base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:34:02,046base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:34:03,617base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\生成正常报备测试数据3条.xlsx
2022-07-06 13:34:03,618base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:34:05,024base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:34:05,024base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:34:05,409base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:34:05,409base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:34:05,773base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:34:05,773base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:34:07,259base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:34:07,259base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:34:07,677base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:34:07,677base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:34:09,467base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:34:09,467base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:34:10,897base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:34:10,898base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:34:11,357base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:34:11,357base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:34:12,843base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:34:12,843base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:34:14,275base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:34:14,275base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:34:14,801base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:34:14,801base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:34:16,207base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:34:16,207base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:36:04,903base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 13:36:04,903base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 13:36:05,343base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 13:36:05,343base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 13:36:05,772base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:36:05,772base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:36:15,324base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:36:15,324base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:36:18,070base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:36:18,070base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:36:19,895base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:36:19,898base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:36:20,408base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:36:20,409base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:36:21,870base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:36:21,870base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:36:22,392base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:36:22,393base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:36:22,840base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:22,840base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:23,391base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:36:23,391base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:36:23,789base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:23,789base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:24,174base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:36:24,174base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:36:24,558base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:36:24,558base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:36:26,090base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:36:26,090base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:36:26,496base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:36:26,496base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:36:28,118base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:36:28,119base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:36:29,581base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 13:36:29,581base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 13:36:31,077base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 13:36:31 2022
2022-07-06 13:36:31,078base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 13:36:31,593base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:36:31,593base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:36:33,018base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:36:33,019base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:36:34,429base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:36:34,429base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:36:35,905base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:36:35,905base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:36:37,412base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:36:37,412base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:36:38,879base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:36:38,879base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:36:39,304base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:39,304base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:40,845base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\正常报备测试数据3条.xlsx
2022-07-06 13:36:40,845base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:36:42,266base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:42,266base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:36:42,641base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:36:42,641base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:36:43,003base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:36:43,003base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:36:44,531base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:36:44,531base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:36:44,942base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:36:44,943base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:36:46,738base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:36:46,738base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:36:48,156base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:36:48,156base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:36:48,607base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:36:48,607base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:36:50,113base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:36:50,113base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:36:51,546base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:36:51,547base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:36:52,051base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:36:52,051base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:36:53,448base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:36:53,448base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:40:44,723base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 13:40:44,724base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 13:40:45,159base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 13:40:45,161base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 13:40:45,591base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:40:45,591base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:40:54,638base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:40:54,638base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:40:58,440base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:40:58,440base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:41:00,122base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:41:00,123base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:41:00,605base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:41:00,605base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:41:02,055base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:41:02,055base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:41:02,526base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:41:02,526base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:41:02,952base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:02,953base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:03,549base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:41:03,549base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:41:03,940base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:03,940base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:04,302base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:41:04,302base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:41:04,758base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:41:04,758base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:41:06,241base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:41:06,241base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:41:06,639base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:41:06,639base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:41:08,260base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:41:08,263base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:41:09,695base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 13:41:09,695base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 13:41:11,173base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 13:41:11 2022
2022-07-06 13:41:11,174base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 13:41:11,719base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:41:11,719base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:41:13,176base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:41:13,178base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:41:14,601base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:41:14,601base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:41:16,071base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:41:16,071base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:41:17,563base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:41:17,564base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:41:19,028base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:41:19,029base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:41:19,452base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:19,452base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:41:20,964base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\正常报备测试数据3条.xlsx
2022-07-06 13:41:20,964base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:41:22,366base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
